DateTime,Entries,UniqueIPs
1469666653,77448,79491
1469667649,77463,79508
1469668575,77491,79538
1469669563,77473,79519
1469670498,77475,79521
1469671458,77486,79535
1469672430,77464,79514
1469673390,77479,79529
1469674344,77450,79498
1469675313,77471,79521
1469676248,77473,79524
1469677240,77479,79533
1469678190,77483,79537
1469679162,77498,79552
1469680095,77498,79554
1469681059,77495,79551
1469682036,77498,79555
1469682996,77473,79530
1469684008,77493,79550
1469685145,77459,79516
1469686109,77485,79544
1469687049,77445,79504
1469688016,77448,79507
1469688998,77424,79482
1469689952,77471,79528
1469690925,77453,79511
1469691862,77459,79517
1469692858,77465,79523
1469693804,77524,79584
1469694764,77537,79600
1469695714,77555,79618
1469696659,77554,79616
1469697644,77585,79647
1469698607,77609,79671
1469699552,77585,79647
1469700496,77605,79667
1469701457,77611,79672
1469702434,77644,79706
1469703380,77629,79691
1469704362,77679,79741
1469705294,77653,79716
1469706257,77662,79725
1469707277,77666,79729
1469708439,77702,79764
1469709392,77691,79754
1469710354,77698,79760
1469711313,77692,79753
1469712273,77700,79760
1469713294,77717,79778
1469714460,77691,79751
1469715375,77756,79819
1469716358,77725,79785
1469717323,77731,79791
1469718268,77723,79783
1469719218,77772,79833
1469720201,77761,79824
1469721159,77762,79825
1469722108,77762,79827
1469723059,77786,79847
1469724017,77809,79875
1469724987,77786,79850
1469725974,77852,79918
1469726912,77826,79890
1469727852,77832,79897
1469728870,77834,79899
1469729801,77838,79899
1469730742,77855,79919
1469731715,77845,79911
1469732660,77855,79921
1469733616,77833,79899
1469734592,77839,79906
1469735548,77857,79924
1469736494,77866,79933
1469737465,77895,79964
1469738443,77881,79950
1469739406,77868,79938
1469740378,77879,79951
1469741330,77898,79970
1469742252,77877,79951
1469743269,77887,79962
1469744198,77867,79940
1469745146,77931,80006
1469746117,77923,80000
1469747076,77982,80063
1469748021,77972,80053
1469749007,78027,80109
1469749953,77984,80065
1469750910,78010,80091
1469751862,77967,80046
1469752843,77999,80080
1469753787,77963,80044
1469754742,78016,80100
1469755718,77951,80033
1469756663,77969,80054
1469757655,77972,80056
1469758588,77980,80064
1469759556,78052,80138
1469760513,78042,80128
1469761467,78041,80127
1469762431,78042,80128
1469763397,78079,80164
1469764364,78085,80170
1469765295,78087,80172
1469766255,78108,80193
1469767255,78088,80173
1469768184,78073,80159
1469769167,78076,80163
1469770130,78046,80126
1469771091,78030,80110
1469772749,78028,80105
1469773720,78033,80110
1469774647,78035,80111
1469775636,78019,80095
1469776602,78009,80085
1469777778,78027,80103
1469778756,78027,80102
1469779709,78037,80112
1469780649,77995,80070
1469781637,77978,80050
1469782587,77963,80033
1469783544,77967,80036
1469784529,77939,80006
1469785451,77959,80026
1469786446,77959,80026
1469787400,77966,80033
1469788371,77957,80024
1469789311,77985,80052
1469790276,77971,80038
1469791228,77958,80025
1469792192,77972,80039
1469793159,77970,80035
1469794095,77958,80022
1469795049,77947,80010
1469796037,77957,80017
1469796986,77941,80000
1469797952,77947,80006
1469798901,77934,79992
1469799848,77939,79997
1469800851,77924,79982
1469801786,77884,79942
1469802755,77887,79945
1469803701,77869,79925
1469804686,77881,79937
1469805616,77851,79905
1469806596,77848,79899
1469807544,77848,79898
1469808513,77864,79913
1469809449,77839,79887
1469810424,77863,79911
1469811386,77817,79860
1469812343,77853,79896
1469813317,77798,79836
1469814264,77817,79855
1469815251,77793,79830
1469816186,77785,79822
1469817162,77770,79806
1469818103,77761,79798
1469819062,77748,79784
1469820029,77751,79787
1469821021,77718,79753
1469821946,77710,79744
1469822911,77700,79734
1469823853,77665,79697
1469824841,77671,79703
1469825780,77657,79688
1469826787,77638,79670
1469827717,77630,79663
1469828651,77631,79663
1469829665,77637,79668
1469830582,77621,79652
1469831541,77614,79644
1469832514,77606,79636
1469833463,77605,79635
1469834415,77591,79619
1469835396,77627,79655
1469836463,77602,79625
1469837554,77622,79645
1469838503,77610,79633
1469839456,77596,79616
1469840443,77603,79622
1469841394,77592,79611
1469842335,77610,79625
1469843307,77599,79614
1469844256,77600,79615
1469845211,77611,79625
1469846196,77596,79606
1469847143,77611,79621
1469848110,77609,79619
1469849053,77595,79604
1469850056,77591,79598
1469850987,77599,79605
1469851953,77606,79612
1469852915,77578,79581
1469853850,77550,79553
1469854851,77539,79541
1469855793,77539,79541
1469857236,77510,79511
1469858187,77490,79490
1469859412,77504,79506
1469860358,77484,79484
1469861304,77492,79492
1469862265,77467,79464
1469863247,77409,79406
1469864177,77401,79399
1469865152,77379,79377
1469866100,77386,79385
1469867053,77357,79352
1469868015,77344,79336
1469868994,77316,79308
1469869950,77303,79295
1469870909,77272,79263
1469871857,77261,79252
1469872840,77249,79237
1469873792,77214,79202
1469874753,77238,79224
1469875727,77241,79227
1469876655,77242,79228
1469877646,77240,79227
1469878592,77218,79204
1469879560,77223,79208
1469880503,77264,79249
1469881482,77246,79228
1469882430,77272,79254
1469883400,77245,79224
1469884357,77282,79263
1469885320,77229,79207
1469886270,77240,79218
1469887248,77241,79220
1469888189,77265,79248
1469889169,77220,79203
1469890110,77247,79233
1469891070,77217,79201
1469892056,77224,79210
1469892981,77249,79240
1469893948,77238,79227
1469894907,77238,79226
1469895849,77204,79189
1469896838,77210,79195
1469897781,77196,79181
1469898749,77228,79215
1469899699,77208,79190
1469900674,77225,79207
1469901672,77200,79184
1469902577,77226,79210
1469903557,77191,79175
1469904505,77212,79197
1469905461,77191,79176
1469906434,77211,79198
1469907384,77183,79171
1469908348,77177,79167
1469909309,77181,79171
1469910270,77179,79170
1469911233,77167,79158
1469912189,77160,79149
1469913138,77171,79161
1469914106,77168,79157
1469915058,77145,79133
1469916068,77132,79120
1469916995,77142,79130
1469917950,77131,79117
1469918926,77134,79120
1469919855,77140,79126
1469920835,77167,79153
1469921778,77195,79181
1469922763,77214,79202
1469923802,77196,79184
1469924899,77163,79149
1469925855,77181,79167
1469926841,77153,79137
1469927773,77171,79155
1469928750,77173,79157
1469929696,77097,79080
1469930655,77077,79059
1469931625,77068,79050
1469932619,77039,79021
1469933549,77035,79015
1469934522,77061,79041
1469935460,77040,79021
1469936419,77019,79001
1469937376,77015,78996
1469938356,77012,78994
1469939296,77002,78982
1469940257,76975,78956
1469941248,76958,78938
1469942186,76956,78936
1469943859,76931,78909
1469944847,76915,78893
1469945799,76884,78860
1469946739,76887,78863
1469947715,76863,78837
1469948659,76836,78810
1469949634,76819,78791
1469950605,76816,78785
1469951756,76801,78770
1469952748,76795,78762
1469953697,76783,78737
1469954652,76778,78714
1469955642,76772,78708
1469956585,76782,78718
1469957542,76749,78656
1469958511,76755,78661
1469959457,76742,78650
1469960420,76726,78624
1469961396,76696,78579
1469962341,76717,78601
1469963306,76688,78559
1469964257,76659,78525
1469965230,76638,78499
1469966182,76613,78474
1469967159,76612,78472
1469968118,76583,78443
1469969068,76578,78437
1469970043,76571,78429
1469971000,76522,78375
1469971939,76490,78341
1469972915,76466,78316
