DateTime,Entries,UniqueIPs
1466145637,1142,1142
1466156364,1142,1142
1466167312,1145,1145
1466177804,1141,1141
1466188225,1140,1140
1466198780,1144,1144
1466209004,1145,1145
1466219700,1144,1144
1466230507,1140,1140
1466241423,1139,1139
1466252313,1140,1140
1466263695,1140,1140
1466273708,1140,1140
1466283732,1135,1135
1466294200,1134,1134
1466305178,1134,1134
1466315550,1130,1130
1466326455,1131,1131
1466337306,1137,1137
1466347729,1142,1142
1466358352,1141,1141
1466368110,1140,1140
1466378525,1138,1138
1466389293,1135,1135
1466398805,1136,1136
1466408426,1135,1135
1466418707,1132,1132
1466429679,1134,1134
1466440642,1141,1141
1466451490,1147,1147
1466462417,1140,1140
1466472724,1141,1141
1466483191,1135,1135
1466494317,1137,1137
1466505349,1143,1143
1466516349,1145,1145
1466527283,1147,1147
1466537750,1145,1145
1466548789,1150,1150
1466559452,1149,1149
1466570355,1151,1151
1466581113,1150,1150
1466591621,1146,1146
1466602498,1140,1140
1466613369,1135,1135
1466624281,1131,1131
1466634971,1130,1130
1466645685,1124,1124
1466656600,1123,1123
1466667468,1125,1125
1466678400,1123,1123
1466689362,1128,1128
1466700386,1128,1128
1466711159,1125,1125
1466722052,1131,1131
1466732822,1131,1131
1466743835,1131,1131
1466754470,1131,1131
1466765418,1128,1128
1466775781,1131,1131
1466786642,1131,1131
1466797598,1137,1137
1466808655,1134,1134
1466819546,1140,1140
1466830460,1139,1139
1466841444,1138,1138
1466852415,1139,1139
1466863009,1138,1138
1466873922,1139,1139
1466884672,1135,1135
1466895602,1138,1138
1466905770,1138,1138
1466916551,1137,1137
1466927160,1131,1131
1466937399,1127,1127
1466948361,1130,1130
1466959341,1131,1131
1466970152,1131,1131
1466980870,1126,1126
1466991602,1128,1128
1467002254,1127,1127
1467013060,1127,1127
1467023985,1119,1119
1467034761,1120,1120
1467045833,1109,1109
1467055550,1110,1110
1467066274,1108,1108
1467077046,1112,1112
1467088027,1111,1111
1467099058,1108,1108
1467109956,1105,1105
1467120707,1102,1102
1467131778,1106,1106
1467142680,1110,1110
1467153323,1114,1114
1467164195,1117,1117
1467174544,1116,1116
1467185438,1114,1114
1467196412,1107,1107
1467206746,1108,1108
1467217366,1104,1104
1467228459,1102,1102
1467239548,1105,1105
1467250458,1107,1107
1467261526,1110,1110
1467272273,1111,1111
1467283245,1108,1108
1467294025,1095,1095
1467305050,1094,1094
1467315654,1097,1097
1467326603,1098,1098
1467337208,1101,1101
1467348236,1099,1099
1467359026,1093,1093
1467369873,1094,1094
1467380369,1091,1091
1467391294,1088,1088
1467402086,1091,1091
1467412718,1089,1089
1467423830,1092,1092
1467434322,1098,1098
1467445437,1093,1093
1467456428,1089,1089
1467467344,1087,1087
1467477886,1084,1084
1467488899,1084,1084
1467499868,1078,1078
1467510952,1083,1083
1467521974,1089,1089
1467532981,1085,1085
1467544016,1086,1086
1467554880,1087,1087
1467565987,1090,1090
1467576760,1083,1083
1467587508,1085,1085
1467598564,1089,1089
1467609384,1086,1086
1467620388,1089,1089
1467631439,1085,1085
1467642334,1086,1086
1467652889,1087,1087
1467663523,1089,1089
1467674410,1090,1090
1467685341,1088,1088
