DateTime,Entries,UniqueIPs
1466518870,2329,2397
1466527869,2320,2385
1466536268,2322,2387
1466542871,2320,2385
1466551270,2315,2379
1466559677,2314,2378
1466568079,2315,2377
1466574677,2315,2376
1466582477,2315,2376
1466592076,2314,2375
1466601674,2309,2370
1466609472,2306,2368
1466616072,2305,2367
1466628072,2300,2362
1466635273,2307,2369
1466642476,2309,2371
1466650875,2310,2372
1466658676,2304,2365
1466668271,2303,2364
1466676677,2306,2367
1466685075,2309,2370
1466692876,2305,2366
1466703075,2305,2366
1466710875,2303,2364
1466722269,2303,2364
1466731875,2302,2363
1466740276,2297,2358
1466748672,2289,2350
1466758875,2291,2352
1466767277,2291,2352
1466773879,2293,2353
1466782875,2297,2357
1466788874,2301,2361
1466797269,2299,2359
1466803274,2305,2365
1466810471,2311,2371
1466817673,2314,2374
1466825472,2310,2370
1466832075,2311,2371
1466839875,2313,2374
1466849483,2317,2378
1466857276,2314,2375
1466865674,2315,2378
1466874673,2314,2377
1466883673,2311,2374
1466891470,2311,2375
1466898672,2320,2385
1466907669,2314,2379
1466915476,2311,2377
1466923274,2315,2381
1466932875,2317,2383
1466940675,2308,2374
1466948469,2308,2374
1466958072,2305,2370
1466965273,2305,2370
1466972473,2302,2367
1466981472,2301,2365
1466989271,2301,2365
1467000071,2296,2360
1467008472,2298,2361
1467017478,2295,2357
1467027079,2294,2356
1467036073,2289,2351
1467043875,2288,2350
1467052872,2288,2350
1467060074,2293,2355
1467066069,2289,2351
1467073271,2289,2351
1467085272,2283,2345
1467091272,2284,2346
1467099079,2282,2344
1467105077,2280,2342
1467114678,2283,2345
1467122476,2283,2345
1467129673,2286,2348
1467136276,2291,2353
1467142871,2294,2356
1467150075,2289,2351
1467157868,2283,2345
1467164471,2288,2350
1467172273,2284,2346
1467179470,2288,2350
1467186670,2290,2352
1467193277,2292,2355
1467199275,2295,2358
1467206478,2294,2357
1467213676,2295,2354
1467220873,2289,2348
1467227474,2290,2349
1467234077,2289,2348
1467239475,2294,2353
1467245476,2298,2357
1467250873,2299,2358
1467256874,2304,2363
1467263474,2305,2364
1467271279,2306,2365
1467277878,2301,2360
1467285674,2305,2364
1467291675,2304,2363
1467297673,2302,2361
1467303080,2304,2363
1467311480,2297,2356
1467318074,2299,2358
1467324671,2300,2359
1467331878,2302,2361
1467337276,2296,2355
1467345081,2293,2352
1467351678,2295,2354
1467359479,2286,2345
1467366184,2288,2347
1467381074,2283,2342
1467387704,2283,2342
1467396103,2277,2336
1467402718,2286,2345
1467409332,2286,2345
1467414693,2283,2342
1467422542,2283,2342
1467430955,2285,2343
1467442294,2277,2335
1467450726,2276,2334
1467458525,2277,2335
1467465716,2279,2338
1467472896,2280,2339
1467480725,2280,2339
1467486700,2285,2345
1467494514,2286,2346
1467501730,2285,2345
1467511315,2287,2346
1467517929,2283,2342
1467524527,2288,2347
1467532905,2293,2351
1467539533,2298,2356
1467546704,2297,2356
1467553934,2296,2356
1467561087,2300,2360
1467568915,2300,2360
1467576110,2303,2363
1467585742,2297,2357
1467594109,2296,2356
1467601904,2293,2353
1467609097,2289,2349
1467615704,2292,2352
1467622925,2294,2354
1467630100,2298,2358
1467637308,2292,2352
1467645108,2290,2350
1467653515,2293,2353
1467661310,2294,2354
1467668521,2307,2367
1467675727,2308,2368
1467685973,2306,2366
1467693110,2301,2361
1467702120,2299,2359
1467715333,2301,2361
1467723702,2299,2359
1467731533,2303,2363
1467738691,2309,2369
1467750109,2307,2367
1467757926,2305,2365
1467763938,2311,2371
1467772311,2299,2359
1467778333,2301,2361
1467785540,2304,2364
1467793335,2298,2357
1467800536,2303,2362
1467808343,2297,2356
1467816133,2298,2357
1467823368,2304,2363
1467832303,2303,2362
1467838918,2299,2356
1467845550,2302,2359
1467853310,2306,2363
1467862333,2310,2367
1467868943,2313,2370
1467876112,2302,2360
1467883937,2300,2358
1467892924,2296,2354
1467900122,2302,2360
1467908539,2304,2362
1467917565,2303,2361
1467925927,2298,2356
1467934296,2293,2351
1467940924,2300,2358
