DateTime,AddedIPs,RemovedIPs
1466413207,25,1
1466414106,33,0
1466415907,1,0
1466420106,0,1
1466420407,0,1
1466428806,0,34
1466433907,0,1
1466440507,0,2
1466444707,0,1
1466445306,3,0
1466445907,0,1
1466446206,0,1
1466448307,0,1
1466458507,1,0
1466472906,0,1
1466490307,0,1
1466494807,0,1
1466497207,3,0
1466497506,70,0
1466497807,1,0
1466499907,0,1
1466505008,0,1
1466505907,0,1
1466527807,0,1
1466529607,0,1
1466541908,0,1
1466551508,0,1
1466551808,2,0
1466557209,0,1
1466571607,1,0
1466574906,0,1
1466580007,0,1
1466589007,29,0
1466592006,0,1
1466610307,0,2
1466610607,0,1
1466610906,0,1
1466618106,2,0
1466625306,1,0
1466651111,0,1
1466661006,0,1
1466661307,0,1
1466667007,14,0
1466667307,21,0
1466667907,15,0
1466668207,15,0
1466668506,165,0
1466668808,36,0
1466669106,1,0
1466669707,37,0
1466670008,114,0
1466670307,1,0
1466676607,0,1
1466686810,0,2
1466694310,0,1
1466704807,1,0
1466715307,0,1
1466730307,1,0
1466734808,0,1
1466737807,2,0
1466744407,0,1
1466751607,0,1
1466753407,160,0
1466753707,64,0
1466754307,18,0
1466754607,42,3
1466755207,1,0
1466755807,1,0
1466756707,18,0
1466757007,76,0
1466757306,35,0
1466757607,12,0
1466757907,4,1
1466772606,0,1
1466773513,0,1
1466774107,0,1
1466783706,0,1
1466787007,1,0
1466787909,0,1
1466815207,0,1
1466824807,0,1
1466845807,0,1
1466846707,0,1
1466849706,0,1
1466861107,18,0
1466861407,180,0
1466861707,40,0
1466877007,0,1
1466884807,1,0
1466885707,0,1
1466887507,0,1
1466889007,0,1
1466909406,0,1
1466912107,0,1
1466919607,0,1
1466920206,0,1
1466962807,1,0
1466971207,1,0
1466974807,1,0
1466978707,1,0
1466997306,1,0
1467011706,0,1
1467013507,22,0
1467024307,0,1
1467025207,0,1
1467027606,0,1
1467040507,0,1
1467045607,0,1
1467051306,4,0
1467053107,0,1
1467065406,0,1
1467087907,0,1
1467103806,41,0
1467108607,0,1
1467123008,24,0
1467123306,100,0
1467124207,45,0
1467124507,44,0
1467124807,155,1
1467125107,50,0
1467125407,1,0
1467125707,26,0
1467126007,60,0
1467126308,22,0
1467126606,29,1
1467126906,13,0
1467128406,1,0
1467128706,14,0
1467129607,5,0
1467129907,9,0
1467131706,0,1
1467132306,0,1
1467132906,0,1
1467148807,0,1
1467149406,0,1
1467156007,0,2
1467175808,0,1
1467186607,1,0
1467186907,4,0
1467187207,17,0
1467187507,51,0
1467187807,161,0
1467188108,31,0
1467188708,49,0
1467189008,34,2
1467189307,11,0
1467189907,1,0
1467190807,4,0
1467191107,24,0
1467191407,1,0
1467219607,1,0
1467232208,0,1
1467234606,0,1
1467237306,0,1
1467241208,0,1
1467245707,0,1
1467262807,1,0
1467266407,1,0
1467267306,0,1
1467269706,0,1
1467273607,1,0
1467273908,31,0
1467274207,72,0
1467274506,70,0
1467274806,13,0
1467275107,1,0
1467275707,2,0
1467276007,17,6
1467286507,0,1
1467291607,57,0
1467291910,38,3
1467295207,0,1
1467309607,1,0
1467322506,0,1
1467342007,0,3
1467359108,22,0
1467370808,1,0
1467375307,0,1
1467378007,1,0
1467381608,13,0
1467396007,1,0
1467402007,0,1
1467419107,0,1
1467439208,1,0
1467453609,1,0
1467457207,1,0
1467465606,0,1
1467476706,0,1
1467478207,0,1
1467478507,0,1
1467478808,1,0
1467479408,0,1
1467479707,0,1
1467480007,0,1
1467480307,0,1
1467480607,0,1
1467482107,0,1
1467486007,1,0
1467518407,1,0
1467520507,0,1
1467531606,0,1
1467556807,0,1
1467585007,0,1
1467599706,0,1
1467604807,1,0
1467618307,19,33
1467624307,0,1
1467631807,0,1
1467632707,23,0
1467636007,0,1
1467637208,3,0
1467649207,0,1
1467658207,0,1
1467667207,0,1
1467669010,0,1
1467670807,0,1
1467676807,0,1
1467684007,1,0
1467687607,1,0
1467698408,1,0
1467702307,0,1
1467710707,180,0
1467711007,52,0
1467723006,0,2
1467723307,0,1
1467723608,0,1
1467742507,0,1
1467773107,0,1
1467776107,0,1
1467788106,0,1
1467797407,214,0
1467806107,0,2
1467812407,0,1
1467820807,1,0
1467831607,2,0
1467834307,0,1
1467835207,1,0
1467862506,0,1
1467864007,1,0
1467873308,19,0
1467877807,77,0
1467878107,22,0
1467881107,28,0
1467882608,21,0
1467883508,22,0
1467883807,1,0
1467891007,0,1
1467895807,0,1
1467896408,0,2
1467897308,1,0
1467897607,19,0
1467898207,21,0
1467910810,1,0
1467916807,0,1
1467952207,0,1
1467963907,72,0
1467964207,51,0
1467964506,5,0
1467966307,6,0
1467966607,5,0
1467972008,1,0
1467976207,0,1
1467983410,0,1
1467997808,0,1
1468008607,0,1
1468011607,1,0
1468019108,1,0
1468026908,0,1
1468032907,0,1
1468034107,0,1
1468051208,0,1
1468058107,0,1
1468060807,0,1
1468066207,0,2
1468068307,0,1
1468071007,0,1
1468095907,0,1
1468096207,0,1
1468118407,0,1
1468134008,1,0
1468152008,0,2
1468155608,1,0
1468156507,0,1
1468170007,1,0
1468173608,1,0
1468182007,0,1
1468198207,0,1
1468225507,217,0
1468225808,170,0
1468233908,0,1
1468239306,40,22
1468239907,28,0
1468240207,24,0
1468240507,14,0
1468240807,5,0
1468242607,0,1
1468244707,1,0
1468251307,0,1
1468263607,1,0
1468267208,1,0
1468270807,1,0
1468272607,1,0
1468273207,1,0
1468273808,0,1
1468278008,1,0
1468281608,2,0
1468295407,0,1
1468298407,0,1
1468305308,0,1
1468308907,0,1
1468313407,17,1
1468313707,199,0
1468314008,93,0
1468314907,1,0
1468315207,33,0
1468315808,3,0
1468316108,8,0
1468316407,6,0
1468316707,123,0
1468317007,249,0
1468318207,0,1
1468323607,0,1
1468327208,0,3
1468329607,0,1
1468334707,0,1
1468339207,1,0
1468349407,0,1
1468375207,1,0
1468375509,0,1
1468393807,1,0
1468422008,0,1
1468423208,0,1
1468427706,0,1
1468430107,0,1
1468430708,0,1
1468468807,0,1
1468476907,0,1
1468479307,0,1
1468483207,0,1
1468493407,0,1
1468515607,0,1
1468525507,0,1
1468573207,1,0
1468590907,0,1
1468606508,0,1
1468623608,1,0
1468629307,0,1
1468630207,0,1
1468642207,0,1
1468647908,0,1
1468663208,1,0
1468688711,0,1
1468710007,1,0
1468713307,0,1
1468730407,0,1
1468738807,1,0
1468742407,0,1
1468756507,1,0
1468756807,269,0
1468757107,132,0
1468776607,0,1
1468791907,0,1
1468806608,0,1
1468811408,0,1
1468861207,0,1
1468877407,0,1
1468882807,0,1
1468912507,0,1
1468920308,2,0
1468920607,36,0
1468920907,212,0
1468921507,339,0
1468921807,42,0
1468922107,26,0
1468923307,50,0
1468923608,0,1
1468950607,0,1
1468955707,0,1
1468956007,0,1
1469009707,0,1
1469010907,0,1
1469011207,0,1
1469011507,0,1
1469012708,0,3
1469016310,0,1
1469017508,176,0
1469017808,80,0
1469018107,86,0
1469031007,0,1
1469040307,0,1
1469042408,3,0
1469048107,0,1
1469058607,0,1
1469070907,0,1
1469071207,0,1
1469089207,0,31
1469089508,177,12
1469089807,122,0
1469090107,57,0
1469102408,1,1
1469103608,0,1
1469122807,0,1
1469125207,0,1
1469133908,0,1
