DateTime,Entries,UniqueIPs
1469683008,30322,32866
1469684011,30684,33270
1469685148,31029,33669
1469686112,31343,34031
1469687052,31553,34318
1469688019,31552,34320
1469689001,31534,34290
1469689955,32156,35032
1469690929,32188,35080
1469691865,32184,35080
1469692861,32759,35770
1469693807,32933,35970
1469694767,33140,36208
1469695717,33242,36323
1469696662,33301,36393
1469697647,33251,36373
1469698611,33241,36358
1469699555,33389,36570
1469700499,33210,36363
1469701461,32938,36088
1469702438,33323,36537
1469703383,33469,36710
1469704366,33731,37021
1469705297,33206,36393
1469706260,33862,37138
1469707281,34132,37465
1469708443,34223,37580
1469709395,34247,37607
1469710357,34256,37607
1469711316,34784,38236
1469712276,34888,38380
1469713297,35170,38708
1469714463,35225,38812
1469715378,35208,38800
1469716361,35301,38933
1469717326,35321,38974
1469718272,35336,38974
1469719221,35229,38852
1469720204,35486,39163
1469721163,35774,39507
1469722112,36042,39832
1469723062,35655,39376
1469724021,35835,39586
1469724990,36039,39842
1469725978,36415,40307
1469726915,36641,40581
1469727855,37075,41057
1469728873,37642,41664
1469729804,38035,42051
1469730746,38433,42561
1469731718,38422,42538
1469732663,38444,42579
1469733624,38448,42605
1469734595,38454,42632
1469735551,38356,42520
1469736497,38622,42854
1469737468,38628,42869
1469738447,38614,42860
1469739410,38632,42883
1469740381,39067,43380
1469741333,39092,43411
1469742255,39091,43419
1469743273,39079,43404
1469744201,39068,43389
1469745149,39079,43396
1469746120,39080,43396
1469747079,39061,43373
1469748024,38901,43191
1469749011,39058,43357
1469749956,39127,43425
1469750913,39056,43347
1469751866,38970,43244
1469752846,38664,42877
1469753791,38722,42972
1469754745,38726,42973
1469755722,38727,42972
1469756666,38599,42838
1469757658,38597,42846
1469758591,38573,42815
1469759559,38580,42827
1469760517,38363,42552
1469761471,38049,42188
1469762434,37905,42007
1469763400,37615,41677
1469764367,37469,41508
1469765298,37612,41672
1469766259,37504,41528
1469767259,37557,41569
1469768187,37419,41409
1469769171,37268,41241
1469770133,37435,41440
1469771095,37244,41203
1469772752,37052,41000
1469773723,37294,41288
1469774651,37484,41523
1469775639,37580,41648
1469776606,37086,41044
1469777781,37086,41052
1469778760,37552,41589
1469779712,37449,41461
1469780652,37278,41252
1469781641,37183,41144
1469782591,36784,40660
1469783547,37017,40915
1469784532,37089,41000
1469785454,37087,41002
1469786449,37164,41098
1469787403,37061,40965
1469788374,37001,40918
1469789314,36971,40888
1469790280,36692,40545
1469791232,37033,40946
1469792195,37223,41174
1469793162,37231,41172
1469794098,36913,40784
1469795053,36991,40879
1469796040,37327,41263
1469796989,37522,41558
1469797955,37328,41339
1469798904,37014,40943
1469799852,36659,40502
1469800855,37251,41197
1469801789,36814,40689
1469802759,36878,40793
1469803704,36633,40490
1469804689,35937,39672
1469805619,35980,39716
1469806600,35726,39421
1469807548,35378,39014
1469808516,34818,38342
1469809452,35361,38982
1469810427,35238,38810
1469811389,35457,39058
1469812346,35315,38883
1469813320,35071,38541
1469814267,35026,38498
1469815254,35377,38903
1469816189,35071,38618
1469817165,33357,36754
1469818106,33372,36773
1469819065,33427,36792
1469820032,33189,36548
1469821024,32837,36103
1469821950,32867,36149
1469822914,32226,35383
1469823857,32255,35422
1469824845,32249,35407
1469825783,32245,35403
1469826791,32201,35343
1469827720,32538,35738
1469828655,32713,35933
1469829668,33026,36294
1469830585,33225,36528
1469831544,33536,36880
1469832518,33851,37243
1469833466,34019,37441
1469834418,34167,37651
1469835399,34199,37697
1469836466,33657,37102
1469837557,34124,37630
1469838506,33853,37348
1469839460,33332,36771
1469840446,33334,36772
1469841397,33329,36765
1469842338,33333,36780
1469843310,32714,36070
1469844259,32715,36073
1469845215,32721,36081
1469846200,32728,36098
1469847146,32740,36121
1469848113,33287,36781
1469849067,33469,36987
1469850059,33863,37466
1469850990,34014,37644
1469851956,34119,37766
1469852918,34134,37791
1469853854,34094,37796
1469854854,33500,37090
1469855796,34108,37805
1469856820,34137,37837
1469857959,33577,37193
1469858916,33610,37247
1469859858,33870,37527
1469860849,33946,37619
1469861790,33657,37291
1469862770,33741,37403
1469863709,33742,37413
1469864650,33736,37402
1469865646,33696,37364
1469866577,33922,37633
1469867554,34127,37864
1469868508,34340,38125
1469869460,34570,38407
1469870445,34604,38433
1469871408,34425,38270
1469872352,34117,37906
1469873335,33909,37663
1469874266,34119,37927
1469875226,33994,37787
1469876209,33669,37416
1469877144,33284,36960
1469878120,33100,36767
1469879071,32740,36378
1469880045,33025,36727
1469881026,32952,36662
1469881973,32517,36161
1469882918,31917,35442
1469883867,31911,35433
1469884828,32430,36051
1469885816,32627,36290
1469886742,32905,36609
1469887715,32940,36662
1469888654,32443,36084
1469889619,32808,36503
1469890610,32921,36684
1469891545,32906,36659
1469892509,32916,36683
